id,raw_text,clean_text,detected_slang_terms,formal_translation,sentiment,confidence_label,source,platform,unknown_terms,quality_flags,training_ready
411,and it was actually fitting lmao,and it was actually fitting lmao,,And it was actually fitting lmao.,neutral,low,twitch,twitch,fitting,missing_slang|contains_unknown_terms|low_translation_confidence,False
412,crumpTalking,crumptalking,,Crumptalking.,neutral,low,twitch,twitch,crumptalking,missing_slang|short_text|contains_unknown_terms|low_translation_confidence,False
413,"creo que te tenes que tomar el de la derecha, uno que te lleva hasta darkshore","creo que te tenes que tomar el de la derecha, uno que te lleva hasta darkshore",,"Creo que te tenes que tomar el de la derecha, uno que te lleva hasta darkshore.",neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
414,squchaMlem,squchamlem,,Squchamlem.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
415,PepegaPls,pepegapls,,Pepegapls.,neutral,low,twitch,twitch,pepegapls,missing_slang|short_text|contains_unknown_terms|low_translation_confidence,False
416,sodaL Thank you for resubscribing Port_city_pirate for 20 months meow MYAAA,sodal thank you for resubscribing port city pirate for 20 months meow myaa,,Sodal thank you for resubscribing port city pirate for 20 months meow myaa.,neutral,low,twitch,twitch,resubscribing,missing_slang|contains_unknown_terms|low_translation_confidence,False
417,shyNodders,shynodders,,Shynodders.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
418,cyrKiss,cyrkiss,,Cyrkiss.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
419,eeya pattiiSIT,eeya pattiisit,,Eeya pattiisit.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
420,pattiiT,pattiit,,Pattiit.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
421,esfandAB pattiiT esfandAK,esfandab pattiit esfandak,,Esfandab pattiit esfandak.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
422,roflgatorKyute radiantPog pispet,roflgatorkyute radiantpog pispet,,Roflgatorkyute radiantpog pispet.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
423,totsSmug,totssmug,,Totssmug.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
424,pissy kaiouraRee kaiouraTail,pissy kaiouraree kaiouratail,,Pissy kaiouraree kaiouratail.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
425,vissx pattiiBITE vulpes3Tail,vissx pattiibite vulpes3tail,,Vissx pattiibite vulpes3tail.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
426,AMERICA,america,,America.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
427,koroneBonk,koronebonk,,Koronebonk.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
428,KKonaW adinWstream merica,kkonaw adinwstream merica,,Kkonaw adinwstream merica.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
429,it's the middle of the night Smadge Spray MEOW,it's the middle of the night smadge spray meow,,It's the middle of the night smadge spray meow.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
430,eeya happythoTuck,eeya happythotuck,,Eeya happythotuck.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
431,meowtLikeThis,meowtlikethis,,Meowtlikethis.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
432,noTuck,notuck,,Notuck.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
433,eeya xqcL radiantLove,eeya xqcl radiantlove,,Eeya xqcl radiantlove.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
434,tnk xqcL me totsDead,tnk xqcl me totsdead,,Tnk xqcl me totsdead.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
435,no frick you radiantSip,no frick you radiantsip,,No frick you radiantsip.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
436,squchaSip,squchasip,,Squchasip.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
437,xqcL me so i can go to beb totsSlam,xqcl me so i can go to beb totsslam,,Xqcl me so i can go to beb totsslam.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
438,xqcL Pispet,xqcl pispet,,Xqcl pispet.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
439,who is this guy,who is this guy,,Who is this guy.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
440,the love of your life,the love of your life,,The love of your life.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
441,sodaWiggle,sodawiggle,,Sodawiggle.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
442,SillyChilly kaiouraBite,sillychilly kaiourabite,,Sillychilly kaiourabite.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
443,Hey chat xqcArm1 xqcE xqcArm2,hey chat xqcarm1 xqce xqcarm2,,Hey chat xqcarm1 xqce xqcarm2.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
444,CalliPanic juicer,callipanic juicer,,Callipanic juicer.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
445,ammoFlexL mizkifW ammoFlexR,ammoflexl mizkifw ammoflexr,,Ammoflexl mizkifw ammoflexr.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
446,CalliPanic Mizkid,callipanic mizkid,,Callipanic mizkid.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
447,xqcL xdoubleDsaucex,xqcl xdoubledsaucex,,Xqcl xdoubledsaucex.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
448,xqcL,xqcl,,Xqcl.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
449,ammoFlexL sodaW xqcArm2,ammoflexl sodaw xqcarm2,,Ammoflexl sodaw xqcarm2.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
450,"damn this guys a juicer, retard and simp","damn this guys a juicer, retard and simp",,"Damn this guys a juicer, retard and simp.",neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
451,FeelsOkayMan epic,feelsokayman epic,,Feelsokayman epic.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
452,"Amo's was a gifted sub, what can i do? sodaSUFFER","amo's was a gifted sub, what can i do? sodasuffer",,"Amo's was a gifted sub, what can i do? sodasuffer.",neutral,low,twitch,twitch,gifted,missing_slang|contains_unknown_terms|low_translation_confidence,False
453,!tuck pispet,tuck pispet,,Tuck pispet.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
454,ACTION nyxious tucks pispet into bed Okayge 👉 🛏️ Tuckge,action nyxious tucks pispet into bed okayge tuckge,,Action nyxious tucks pispet into bed okayge tuckge.,neutral,low,twitch,twitch,bed,missing_slang|contains_unknown_terms|low_translation_confidence,False
455,veiO,veio,,Veio.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
456,No beb until tnk xqcL me,no beb until tnk xqcl me,,No beb until tnk xqcl me.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
457,pispet happythoTuck,pispet happythotuck,,Pispet happythotuck.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
458,Nopers,nopers,,Nopers.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
459,pispet Tuckge,pispet tuckge,,Pispet tuckge.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
460,sodaL2 pispet,sodal2 pispet,,Sodal2 pispet.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
461,MenheraIgnore,menheraignore,,Menheraignore.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
462,Yeppers,yeppers,,Yeppers.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
463,youre already in bed,youre already in bed,,Youre already in bed.,neutral,low,twitch,twitch,bed,missing_slang|contains_unknown_terms|low_translation_confidence,False
464,Yes,yes,,Yes.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
465,now to go sleep cute anime girl,now to go sleep cute anime girl,,Now to go sleep cute anime girl.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
466,Who is he talking to,who is he talking to,,Who is he talking to.,neutral,low,twitch,twitch,talking,missing_slang|contains_unknown_terms|low_translation_confidence,False
467,you,you,,You.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
468,to you,to you,,To you.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
469,modCheck,modcheck,,Modcheck.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
470,adinThatscrazy,adinthatscrazy,,Adinthatscrazy.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
471,Go to sleep chat xqcL,go to sleep chat xqcl,,Go to sleep chat xqcl.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
472,no u,no u,,No u.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
473,Anyone watching Metallica NODDERS,anyone watching metallica nodders,,Anyone watching metallica nodders.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
474,Where,where,,Where.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
475,Amazonmusic channel,amazonmusic channel,,Amazonmusic channel.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
476,Stop saying donde,stop saying donde,,Stop saying donde.,neutral,low,twitch,twitch,saying,missing_slang|short_text|contains_unknown_terms|low_translation_confidence,False
477,por que,por que,,Por que.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
478,Porque si,porque si,,Porque si.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
479,como,como,,Como.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
480,Que comes?,que comes,,Que comes.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
481,boboboobob bongoTap,boboboobob bongotap,,Boboboobob bongotap.,neutral,low,twitch,twitch,boboboobob,missing_slang|short_text|contains_unknown_terms|low_translation_confidence,False
482,que cum?,que cum,,Que cum.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
483,done,done,,Done.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
484,Si cum,si cum,,Si cum.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
485,ok,ok,,Ok.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
486,si,si,,Si.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
487,que,que,,Que.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
488,tomitomitomitomitomitomitomi bongoTap,tomitomitomitomitomitomitomi bongotap,,Tomitomitomitomitomitomitomi bongotap.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
489,cum,cum,,Cum.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
490,qum,qum,,Qum.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
491,kum,kum,,Kum.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
492,veiF cummers,veif cummers,,Veif cummers.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
493,I found a fellow wiggler in the Metallica chat peepoHappier,i found a fellow wiggler in the metallica chat peepohappier,,I found a fellow wiggler in the metallica chat peepohappier.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
494,PUKERS,pukers,,Pukers.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
495,theyungyee catKISS2,theyungyee catkiss2,,Theyungyee catkiss2.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
496,sodaMeow nyaaaaaaaaaaa~,sodameow nyaa,,Sodameow nyaa.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
497,ChillyHTX catKISS,chillyhtx catkiss,,Chillyhtx catkiss.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
498,Make sure to follow the stream! :),make sure to follow the stream,,Make sure to follow the stream.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
499,yungyee more like youngyee,yungyee more like youngyee,,Yungyee more like youngyee.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
500,ultracoolcutiebobo more like ultracoolcutiebobutt,ultracoolcutiebobo more like ultracoolcutiebobutt,,Ultracoolcutiebobo more like ultracoolcutiebobutt.,neutral,low,twitch,twitch,ultracoolcutiebobo|ultracoolcutiebobutt,missing_slang|contains_unknown_terms|low_translation_confidence,False
501,theyungyee MEOW yo,theyungyee meow yo,,Theyungyee meow yo.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
502,TOMIIll MEOW yo,tomiill meow yo,,Tomiill meow yo.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
503,i cant believ you would say that,i cant believ you would say that,,I cant believ you would say that.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
504,i am devastated,i am devastated,,I am devastated.,neutral,low,twitch,twitch,devastated,missing_slang|short_text|contains_unknown_terms|low_translation_confidence,False
505,donde el streamero nino,donde el streamero nino,,Donde el streamero nino.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
506,lmao xD nerd,lmao xd nerd,,Lmao xd nerd.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
507,oui,oui,,Oui.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
508,ChillyHTX BAPPED,chillyhtx bapped,,Chillyhtx bapped.,neutral,low,twitch,twitch,bapped,missing_slang|short_text|contains_unknown_terms|low_translation_confidence,False
509,adinDukie,adindukie,,Adindukie.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
510,peepoHappy,peepohappy,,Peepohappy.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
511,sodaHappy wrangler,sodahappy wrangler,,Sodahappy wrangler.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
512,vIsSx vulpes3Bite vulpes3Tail rood,vissx vulpes3bite vulpes3tail rood,,Vissx vulpes3bite vulpes3tail rood.,neutral,low,twitch,twitch,rood,missing_slang|contains_unknown_terms|low_translation_confidence,False
513,gn chat catKISS,gn chat catkiss,,Gn chat catkiss.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
514,!king PeepoWeen MEOW catDisco ThankEgg peepoHappyCowboy,king peepoween meow catdisco thankegg peepohappycowboy,king,Admired man or person being praised peepoween meow catdisco thankegg peepohappycowboy.,positive,high,twitch,twitch,,clean,True
515,HyperCrown King,hypercrown king,king,Hypercrown admired man or person being praised.,positive,medium,twitch,twitch,,short_text,False
516,VigSad Vigors,vigsad vigors,,Vigsad vigors.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
517,Tuckge gn tomi sodaBOOP oathWink,tuckge gn tomi sodaboop oathwink,,Tuckge gn tomi sodaboop oathwink.,neutral,low,twitch,twitch,sodaboop,missing_slang|contains_unknown_terms|low_translation_confidence,False
518,gn tomi veiSleep,gn tomi veisleep,,Gn tomi veisleep.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
519,@TOMIIll sodaDink wake up,sodadink wake up,,Sodadink wake up.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
520,time to eat dinner,time to eat dinner,,Time to eat dinner.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
521,at 3pm?,at 3pm,,At 3pm.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
522,at 1 am?,at 1 am,,At 1 am.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
523,at midnight?,at midnight,,At midnight.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
524,yea?,yea,,Yea.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
525,Is 3am,is 3am,,Is 3am.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
526,its 1 am Hmm,its 1 am hmm,,Its 1 am hmm.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
527,is 9 am,is 9 am,,Is 9 am.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
528,And wrangler is playing softcore diablo 2 resurrected,and wrangler is playing softcore diablo 2 resurrected,,And wrangler is playing softcore diablo 2 resurrected.,neutral,low,twitch,twitch,resurrected,missing_slang|contains_unknown_terms|low_translation_confidence,False
529,in US time,in us time,,In us time.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
530,wrangler02 Wokege,wrangler02 wokege,,Wrangler02 wokege.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
531,Guess i will be here,guess i will be here,,Guess i will be here.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
532,WICKED but i obviously live in japan,wicked but i obviously live in japan,,Wicked but i obviously live in japan.,neutral,low,twitch,twitch,wicked,missing_slang|contains_unknown_terms|low_translation_confidence,False
533,@Pispet i just walked in the door,i just walked in the door,,I just walked in the door.,neutral,low,twitch,twitch,door|walked,missing_slang|contains_unknown_terms|low_translation_confidence,False
534,Eeya can you sleep at night please happythoTuck,eeya can you sleep at night please happythotuck,,Eeya can you sleep at night please happythotuck.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
535,wrangler02 you should quit and give up life sucks anyways,wrangler02 you should quit and give up life sucks anyways,,Wrangler02 you should quit and give up life sucks anyways.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
536,@Pispet peepoPain drue,peepopain drue,,Peepopain drue.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
537,squchaHug watch anime,squchahug watch anime,,Squchahug watch anime.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
538,veiNODDERS,veinodders,,Veinodders.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
539,kill me instead,kill me instead,,Kill me instead.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
540,Waifus are worth it,waifus are worth it,,Waifus are worth it.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
541,Anime sucks,anime sucks,,Anime sucks.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
542,Watch Arcane,watch arcane,,Watch arcane.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
543,veiF,veif,,Veif.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
544,no u tomi,no u tomi,,No u tomi.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
545,ChillyHTX (im joking i will probably find someone who makes me watch anime some day SHRUGGERS ),chillyhtx im joking i will probably find someone who makes me watch anime some day shruggers,,Chillyhtx im joking i will probably find someone who makes me watch anime some day shruggers.,neutral,low,twitch,twitch,joking,missing_slang|contains_unknown_terms|low_translation_confidence,False
546,That's gay,that's gay,,That's gay.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
547,Pispet very weebNod,pispet very weebnod,,Pispet very weebnod.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
548,"@TOMIIll your questions earlier about ETS, i have 100 hours in ATS but dont own ets","your questions earlier about ets, i have 100 hours in ats but dont own ets",,"Your questions earlier about ets, i have 100 hours in ats but dont own ets.",neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
549,selphyPout,selphypout,,Selphypout.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
550,Eeya https://youtu.be/IEtFFKvxZMs,eeya,,Eeya.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
551,weebNod,weebnod,,Weebnod.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
552,wrangler02 i only told u to come play with us peepoWTF,wrangler02 i only told u to come play with us peepowtf,,Wrangler02 i only told u to come play with us peepowtf.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
553,We all gonna try it for the first time,we all gonna try it for the first time,,We all gonna try it for the first time.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
554,Kinda,kinda,,Kinda.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
555,i was at work peepoWTF,i was at work peepowtf,,I was at work peepowtf.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
556,i have work tomorrow too,i have work tomorrow too,,I have work tomorrow too.,neutral,low,twitch,twitch,too,missing_slang|contains_unknown_terms|low_translation_confidence,False
557,tomorrow meaning today,tomorrow meaning today,,Tomorrow meaning today.,neutral,low,twitch,twitch,meaning,missing_slang|short_text|contains_unknown_terms|low_translation_confidence,False
558,Don't go wrangler02,don't go wrangler02,,Don't go wrangler02.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
559,Play diablo 2 resurrected,play diablo 2 resurrected,,Play diablo 2 resurrected.,neutral,low,twitch,twitch,resurrected,missing_slang|contains_unknown_terms|low_translation_confidence,False
560,in 12 hours from now,in 12 hours from now,,In 12 hours from now.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
561,wrangler02 we didn't get the game yet,wrangler02 we didn't get the game yet,,Wrangler02 we didn't get the game yet.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
562,whatss ets,whatss ets,,Whatss ets.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
563,We are waiting for steam,we are waiting for steam,,We are waiting for steam.,neutral,low,twitch,twitch,waiting,missing_slang|contains_unknown_terms|low_translation_confidence,False
564,eat the shit,eat the shit,,Eat the shit.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
565,ill be working every day up to but not including christmas eve,ill be working every day up to but not including christmas eve,,Ill be working every day up to but not including christmas eve.,neutral,low,twitch,twitch,including|working,missing_slang|contains_unknown_terms|low_translation_confidence,False
566,sodaFacepalm,sodafacepalm,,Sodafacepalm.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
567,end the suffering,end the suffering,,End the suffering.,neutral,low,twitch,twitch,suffering,missing_slang|short_text|contains_unknown_terms|low_translation_confidence,False
568,after that i have about 2 weeks off,after that i have about 2 weeks off,,After that i have about 2 weeks off.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
569,Sodapoppin's twitter: twitter.com/Sodapoppintv,sodapoppin's twitter twitter.com sodapoppintv,,Sodapoppin's twitter twitter.com sodapoppintv.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
570,chillyhtx you know what ets is?,chillyhtx you know what ets is,,Chillyhtx you know what ets is.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
571,eye of the storm duh veiShy,eye of the storm duh veishy,,Eye of the storm duh veishy.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
572,no idea,no idea,,No idea.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
573,Bobo eurotruck simulator 2,bobo eurotruck simulator 2,,Bobo eurotruck simulator 2.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
574,NOPERS1,nopers1,,Nopers1.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
575,thats eots,thats eots,,Thats eots.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
576,huhWhat,huhwhat,,Huhwhat.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
577,PANIC shh,panic shh,,Panic shh.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
578,@Novacht SODAING,sodaing,,Sodaing.,neutral,low,twitch,twitch,sodaing,missing_slang|short_text|contains_unknown_terms|low_translation_confidence,False
579,@wrangler02 SMASH,smash,,Smash.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
580,!fight @Novacht,fight,,Fight.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
581,ACTION wrangler02 won the fight!,action wrangler02 won the fight,,Action wrangler02 won the fight.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
582,Eye of the storm is called the zone where Sirus the final boss of path of exile is totsNerd,eye of the storm is called the zone where sirus the final boss of path of exile is totsnerd,,Eye of the storm is called the zone where sirus the final boss of path of exile is totsnerd.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
583,the O is silent,the o is silent,,The o is silent.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
584,@Novacht 2 for 2 SMASH,2 for 2 smash,,2 for 2 smash.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
585,eye F the storm @ChillyHTX,eye f the storm,,Eye f the storm.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
586,Ets = escape the semen,ets escape the semen,,Ets escape the semen.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
587,Eeya click my link,eeya click my link,,Eeya click my link.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
588,wrangler02 DankStick yeah that,wrangler02 dankstick yeah that,,Wrangler02 dankstick yeah that.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
589,Im on phone,im on phone,,Im on phone.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
590,why Pispet kromiaSmug,why pispet kromiasmug,,Why pispet kromiasmug.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
591,I'm your owner,i'm your owner,,I'm your owner.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
592,poe sucks,poe sucks,,Poe sucks.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
593,If my phone falls on my face i will be mad at wrangler02,if my phone falls on my face i will be mad at wrangler02,,If my phone falls on my face i will be mad at wrangler02.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
594,peepoWTF,peepowtf,,Peepowtf.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
595,@Novacht drue,drue,,Drue.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
596,Yes it does novacht totsPat,yes it does novacht totspat,,Yes it does novacht totspat.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
597,@TOMIIll i hope it does Smadge,i hope it does smadge,,I hope it does smadge.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
598,Is apex cringe?,is apex cringe,cringe,Is apex embarrassing or uncomfortable to witness.,negative,medium,twitch,twitch,,short_text,False
599,Hmm,hmm,,Hmm.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
600,sodaNODDERS,sodanodders,,Sodanodders.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
601,just play csgo sodaSmirk,just play csgo sodasmirk,,Just play csgo sodasmirk.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
602,Why would it be cringe,why would it be cringe,cringe,Why would it be embarrassing or uncomfortable to witness.,negative,high,twitch,twitch,,clean,True
603,DO THAT,do that,,Do that.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
604,dont do that either,dont do that either,,Dont do that either.,neutral,low,twitch,twitch,,missing_slang|low_translation_confidence,False
605,AYAYA SantaHat,ayaya santahat,,Ayaya santahat.,neutral,low,twitch,twitch,,missing_slang|short_text|low_translation_confidence,False
